CODELIST_ID	TERM_ID	TERM_NAME	TERM_DEFINITION
C67154	C92255	Alpha-2 Globulin/Total Protein	A relative measurement (ratio or percentage) of alpha-2-fraction proteins to total proteins in a biological specimen.
C67154	C92256	Beta Globulin	A measurement of the proteins contributing to the beta fraction in a biological specimen.
C67154	C92257	Gamma Globulin	A measurement of the proteins contributing to the gamma fraction in a biological specimen.
C67154	C92258	Hemoglobin A	A measurement of the hemoglobin A in a biological specimen.
C67154	C92259	Hemoglobin A2	A measurement of the hemoglobin A2 in a biological specimen.
C67154	C92260	Hemoglobin B	A measurement of the hemoglobin B in a biological specimen.
C67154	C92261	Hemoglobin C	A measurement of the hemoglobin C in a biological specimen.
C67154	C92262	Hemoglobin F	A measurement of the hemoglobin F in a biological specimen.
C67154	C92263	HIV-1 Group M and O Nucleic Acid	A measurement of the HIV-1 group M and O nucleic acids in a biological specimen.
C67154	C92264	HIV-1 Group O Antibody	A measurement of the HIV-1 group O antibody in a biological specimen.
C67154	C92265	HIV-1 p24 Antigen	A measurement of the HIV-1 p24 antigen in a biological specimen.
C67154	C92266	HIV-2 Nucleic Acid	A measurement of the HIV-2 nucleic acids in a biological specimen.
C67154	C92267	1, 25-Dihydroxyvitamin D	A measurement of the total active Vitamin D in a biological specimen.
C67154	C92268	25-Hydroxyvitamin D	A measurement of the total inactive Vitamin D in a biological specimen.
C67154	C92269	Anti-Single Stranded DNA IgG	A measurement of the anti-single stranded DNA IgG antibody in a biological specimen.
C67154	C92270	Extractable Nuclear Antigen Antibody	A measurement of the extractable nuclear antigen antibody in a biological specimen.
C67154	C92271	Hepatitis A Virus Antibody IgM	A measurement of hepatitis A virus antibody IgM in a biological specimen.
C67154	C92272	Hepatitis G RNA	A measurement of the Hepatitis G RNA in a biological specimen.
C67154	C92273	Influenza A H1N1 Viral Load	A measurement of the Influenza A H1N1 viral load in a biological specimen.
C67154	C92274	Influenza A Viral Load	A measurement of the Influenza A viral load in a biological specimen.
C67154	C92275	Legionella pneumophila Antigen	A measurement of the Legionella pneumophila antigen in a biological specimen.
C67154	C92276	Legionella pneumophila IgG Antibody	A measurement of the Legionella pneumophila IgG antibody in a biological specimen.
C67154	C92277	Legionella pneumophila IgG IgM Antibody	A measurement of the Legionella pneumophila IgG and IgM in a biological specimen.
C67154	C92278	Legionella pneumophila IgM Antibody	A measurement of the Legionella pneumophila IgM antibody in a biological specimen.
C67154	C92279	Mycobacterium tuberculosis Nucleic Acid	A measurement of the Mycobacterium tuberculosis nucleic acid in a biological specimen.
C67154	C92280	Myeloperoxidase Antibody	A measurement of the myeloperoxidase antibody in a biological specimen.
C67154	C92281	Smith Antibody	A measurement of the Smith antibody in a biological specimen.
C67154	C92282	Streptolysin O Antibody	A measurement of Streptolysin O Antibody in a biological specimen.
C67154	C92283	Type I Myeloblasts	A measurement of type I myeloblast cells per unit of a biological specimen.
C67154	C92284	Type II Myeloblasts	A measurement of type II myeloblast cells per unit of a biological specimen.
C67154	C92285	Type III Myeloblasts	A measurement of type III myeloblast cells per unit of a biological specimen.
C67154	C92286	Acyl Coenzyme A Oxidase	A measurement of the acyl coenzyme A oxidase in a biological specimen.
C67154	C92287	Bone Specific Alkaline Phosphatase	A measurement of the bone specific alkaline phosphatase isoform in a biological specimen.
C67154	C92288	Carnitine Acetyl Transferase	A measurement of the carnitine acetyl transferase in a biological specimen.
C67154	C92289	Cholinesterase	A measurement of the cholinesterase in a biological specimen.
C67154	C92290	Cystatin C	A measurement of the cystatin C in a biological specimen.
C67154	C92291	Monoclonal Protein	A measurement of homogenous immunoglobulin resulting from the proliferation of a single clone of plasma cells in a biological specimen.
C67154	C92292	Tryptase	A measurement of the tryptase in a biological specimen.
C67154	C92293	Apolipoprotein E4	A measurement of the apolipoprotein E4 in a biological specimen.
C67154	C92294	Beta Globulin/Total Protein	A relative measurement (ratio or percentage) of beta fraction proteins to total proteins in a biological specimen.
C67154	C92295	Gamma Globulin/Total Protein	A relative measurement (ratio or percentage) of gamma fraction proteins to total proteins in a biological specimen.
C67154	C92296	Erythrocyte Cell Morphology	An examination or assessment of the form and structure of red blood cells.
C67154	C92297	Leukocyte Cell Morphology	An examination or assessment of the form and structure of white blood cells.
C67154	C92298	Neisseria gonorrhoeae Screening	Examination of a biological specimen to detect the presence of Neisseria gonorrhoeae.
C67154	C92432	Chlamydia pneumoniae IgA Antibody	A measurement of the Chlamydia pneumoniae IgA antibody in a biological specimen.
C67154	C92433	Chlamydia pneumoniae IgM Antibody	A measurement of the Chlamydia pneumoniae IgM in a biological specimen.
C67154	C92514	Vascular Endothelial Growth Factor	A measurement of the vascular endothelial growth factor in a biological specimen.
C67154	C92533	Soluble Vasc Cell Adhesion Molecule 1	A measurement of the soluble vascular cell adhesion molecule 1 in a biological specimen.
C67154	C92534	Hepatitis A Virus Antibody	A measurement of the antibody reaction of a biological specimen to the Hepatitis A virus.
C67154	C92535	Hepatitis C Virus Antibody	A measurement of the antibody reaction of a biological specimen to the Hepatitis C virus.
C67154	C92541	HAV Viral Load	A measurement of the hepatitis A viral load in a biological specimen.
C67154	C92542	HBV Viral Load	A measurement of the hepatitis B viral load in a biological specimen.
C67154	C92543	HCV Viral Load	A measurement of the hepatitis C viral load in a biological specimen.
C67154	C92544	HIV Viral Load	A measurement of the HIV viral load in a biological specimen.
C67154	C96559	Acetylcholine Receptor Antibody	A measurement of the acetylcholine receptor antibody in a biological specimen.
C67154	C96560	Acetylcholinesterase	A measurement of the acetylcholinesterase in a biological specimen.
C67154	C96562	Alpha Fetoprotein L1	A measurement of the alpha fetoprotein L1 in a biological specimen.
C67154	C96563	Alpha Fetoprotein L2	A measurement of the alpha fetoprotein L2 in a biological specimen.
C67154	C96564	Alpha Fetoprotein L3	A measurement of the alpha fetoprotein L3 in a biological specimen.
C67154	C96565	A Fetoprotein L3/A Fetoprotein	A relative measurement (ratio or percentage) of alpha fetoprotein L3 to total alpha fetoprotein in a biological specimen.
C67154	C96567	Basophilic Stippling	A measurement of the basophilic stippling in a biological specimen.
C67154	C96568	Beta-Hydroxybutyrate	A measurement of the total Beta-hydroxybutyrate in a biological specimen.
C67154	C96588	Broad Casts	A measurement of the broad casts in a biological specimen.
C67154	C96589	Calcium Clearance	A measurement of the volume of serum or plasma that would be cleared of calcium by excretion of urine for a specified unit of time (e.g. one minute).
C67154	C96590	Calcium Sulphate	A measurement of the calcium sulphate in a biological specimen.
C67154	C96591	Carboxyhemoglobin	A measurement of the carboxyhemoglobin, carbon monoxide-bound hemoglobin, in a biological specimen.
C67154	C96592	Circulating Endothelial Cells	A measurement of the circulating endothelial cells in a biological specimen.
C67154	C96593	Circulating Tumor Cells	A measurement of the circulating tumor cells in a biological specimen.
C67154	C96594	Clarity	A measurement of the transparency of a biological specimen.
C67154	C96595	Cyclic Citrullinated Peptide Antibody	A measurement of the cyclic citrullinated peptide antibody in a biological specimen.
C67154	C96596	Cytomegalovirus IgG Antibody	A measurement of the cytomegalovirus IgG antibody in a biological specimen.
C67154	C96597	Cytomegalovirus IgM Antibody	A measurement of the cytomegalovirus IgM antibody in a biological specimen.
C67154	C96598	Eccentrocytes	A measurement of the eccentrocytes (erythrocytes in which the hemoglobin is localized to a particular portion of the cell, noticeable as localized staining) in a biological specimen.
C67154	C96600	Epstein-Barr Capsid IgG Antibody	A measurement of the Epstein-Barr capsid IgG antibody in a biological specimen.
C67154	C96601	Epstein-Barr Capsid IgM Antibody	A measurement of the Epstein-Barr capsid IgM antibody in a biological specimen.
C67154	C96602	Epstein-Barr Early Antigen	A measurement of the Epstein-Barr early antigen in a biological specimen.
C67154	C96603	Epstein-Barr Nuclear Antibody	A measurement of the Epstein-Barr nuclear antibody in a biological specimen.
C67154	C96604	Epstein-Barr Nuclear Antigen	A measurement of the Epstein-Barr nuclear antigen in a biological specimen.
C67154	C96605	Erythrocyte Ghosts	A measurement of the erythrocyte ghosts (erythrocytes in which hemoglobin has been removed through hemolysis) in a biological specimen.
C67154	C96610	N-Terminal ProB-type Natriuretic Peptide	A measurement of the N-terminal proB-type natriuretic peptide in a biological specimen.
C67154	C96614	Oxygen Capacity	A measurement of the maximum amount of oxygen that can be combined chemically with hemoglobin in a volume of blood.
C67154	C96616	Oxyhemoglobin	A measurement of the oxyhemoglobin, oxygen-bound hemoglobin, in a biological specimen.
C67154	C96617	Parvovirus B19 IgG Antibody	A measurement of the Parvovirus B19 IgG antibody in a biological specimen.
C67154	C96618	Parvovirus B19 IgM Antibody	A measurement of the Parvovirus B19 IgM antibody in a biological specimen.
C67154	C96623	Phospholipid	A measurement of the phospholipids in a biological specimen.
C67154	C96624	Platelet Clumps	A measurement of the platelet clumps in a biological specimen.
C67154	C96625	Procollagen 1 N-Terminal Propeptide	A measurement of the procollagen 1 N-terminal propeptide in a biological specimen.
C67154	C96626	Factor II	A measurement of the Factor II in a biological specimen.
C67154	C96628	Reptilase Time	A measurement of the time it takes a plasma sample to clot after adding the active enzyme reptilase.
C67154	C96629	Dehydroepiandrosterone Sulfate	A measurement of the sulfated Dehydroepiandrosterone in a biological specimen.
C67154	C96636	Target Cells	A measurement of the target cells in a biological specimen.
C67154	C96638	Thyroperoxidase Antibody	A measurement of the thyroperoxidase antibody in a biological specimen.
C67154	C96639	Thyroperoxidase	A measurement of the thyroperoxidase in a biological specimen.
C67154	C96641	Toxic Granulation	A measurement of the toxic granulation in neutrophilic blood cells.
C67154	C96645	Urea/Creatinine	A relative measurement (ratio or percentage) of the urea to creatinine in a biological specimen.
C67154	C96648	Fat	A measurement of the fat in a biological specimen.
C67154	C96650	Fibroblast Growth Factor 23	A measurement of the fibroblast growth factor 23 in a biological specimen.
C67154	C96651	Giant Neutrophils	A measurement of the giant neutrophils in a biological specimen.
C67154	C96652	Glucose Clearance	A measurement of the volume of serum or plasma that would be cleared of glucose by excretion of urine for a specified unit of time (e.g. one minute).
C67154	C96653	Glutamic Acid Decarboxylase Antibody	A measurement of the glutamic acid decarboxylase antibody in a biological specimen.
C67154	C96654	Granulocytes	A measurement of the granulocytes in a biological specimen.
C67154	C96659	Hemosiderin	A measurement of the hemosiderin complex in a biological specimen.
C67154	C96660	Hepatitis B Virus Core Antibody	A measurement of the hepatitis B virus core antibody in a biological specimen.
C67154	C96661	Hepatitis B Virus Core IgM Antibody	A measurement of the hepatitis B virus core IgM antibody in a biological specimen.
C67154	C96662	Hepatitis B Virus e Antibody	A measurement of the hepatitis B e antibody in a biological specimen.
C67154	C96663	Hepatitis B Virus e Antigen	A measurement of the hepatitis B e antigen in a biological specimen.
C67154	C96664	Hepatitis D Virus Antibody	A measurement of the hepatitis D virus antibody in a biological specimen.
C67154	C96665	Hepatitis E Virus IgM Antibody	A measurement of the hepatitis E virus IgM antibody in a biological specimen.
C67154	C96666	Herpes Simplex Virus 1 IgG Antibody	A measurement of the herpes simplex virus 1 IgG antibody in a biological specimen.
C67154	C96667	Herpes Simplex Virus 2 IgG Antibody	A measurement of the herpes simplex virus 2 IgG antibody in a biological specimen.
C67154	C96668	Hexokinase	A measurement of the hexokinase in a biological specimen.
C67154	C96669	Hyperchromia	A measurement of the prevalence of the erthrocytes with an elevated hemoglobin concentration.
C67154	C96670	Immature Basophils	A measurement of the immature basophils in a biological specimen.
C67154	C96671	Immature Basophils/Leukocytes	A relative measurement (ratio or percentage) of immature basophils to total leukocytes in a biological specimen.
C67154	C96672	Immature Cells	A measurement of the total immature cells in a blood specimen.
C67154	C96673	Immature Eosinophils	A measurement of the immature eosinophils in a biological specimen.
C67154	C96674	Immature Eosinophils/Leukocytes	A relative measurement (ratio or percentage) of immature eosinophils to total leukocytes in a biological specimen.
C67154	C96675	Immature Granulocytes	A measurement of the total immature granulocytes in a biological specimen.
C67154	C96676	Immature Monocytes	A measurement of the immature monocytes in a biological specimen.
C67154	C96677	Immature Monocytes/Leukocytes	A relative measurement (ratio or percentage) of immature monocytes to total leukocytes in a biological specimen.
C67154	C96678	Immature Neutrophils	A measurement of the total immature neutrophils in a biological specimen.
C67154	C96679	Immature Plasma Cells	A measurement of the immature plasma cells in a biological specimen.
C67154	C96680	Immature Plasma Cells/Lymphocytes	A relative measurement (ratio or percentage) of immature plasma cells to total lymphocytes in a biological specimen.
C67154	C96681	Inhibin B	A measurement of the inhibin B in a biological specimen.
C67154	C96682	Kurloff Cells	A measurement of the large secretory granule-containing immune cells in a biological specimen taken from members of certain genera of the Caviidae family.
C67154	C96683	Liver Kidney Microsomal Type 1 Antibody	A measurement of the liver kidney microsomal type 1 antibody in a biological specimen.
C67154	C96686	Mean Platelet Component	A measurement of the mean platelet component (platelet activity) in a blood specimen.
C67154	C96688	Megakaryocytes	A measurement of the megakaryocytes per unit of a biological specimen.
C67154	C96689	Methemoglobin	A measurement of the methemoglobin in a biological specimen.
C67154	C96690	Methylmalonic Acid	A measurement of the methylmalonic acid in a biological specimen.
C67154	C96696	Dilute Russell's Viper Venom Time	A measurement of the time it takes a plasma sample to clot after adding dilute Russell's viper venom.
C67154	C96697	Herpes Simplex Virus 1/2 IgG Antibody	A measurement of the herpes simplex virus 1 and 2 IgG antibody in a biological specimen.
C67154	C96698	Herpes Simplex Virus 1/2 IgM Antibody	A measurement of the herpes simplex virus 1 and 2 IgM antibody in a biological specimen.
C67154	C98705	ADV Viral Load	A measurement of the adenovirus viral load in a biological specimen.
C67154	C98706	Anti-Factor Xa Activity	A measurement of the anti-activated Factor X in a biological specimen. This test is used to monitor low molecular weight or unfractionated heparin levels in a biological specimen.
C67154	C98710	BKV Viral Load	A measurement of the BK virus viral load in a biological specimen.
C67154	C98716	CMV Viral Load	A measurement of the cytomegalovirus viral load in a biological specimen.
C67154	C98720	Eosinophils/Total Cells	A relative measurement (ratio or percentage) of the eosinophils to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98721	EBV Viral Load	A measurement of the Epstein-Barr virus viral load in a biological specimen.
C67154	C98725	Factor IX	A measurement of the factor IX in a biological specimen.
C67154	C98726	Factor V	A measurement of the factor V in a biological specimen.
C67154	C98727	Factor X	A measurement of the factor X in a biological specimen.
C67154	C98728	Fat Droplet	A measurement of the triglyceride aggregates within a biological specimen.
C67154	C98730	Kappa Light Chain, Free	A measurement of the free kappa light chain in a biological specimen.
C67154	C98731	Kappa Lt Chain,Free/Lambda Lt Chain,Free	A relative measurement (ratio or percentage) of the free kappa light chain to the free lambda light chain in a biological specimen.
C67154	C98732	Lambda Light Chain, Free	A measurement of the free lambda light chain in a biological specimen.
C67154	C98734	Glomerular Filtration Rate Adj for BSA	A measurement of the glomerular filtration rate adjusted for body size.
C67154	C98735	GFR from Creatinine Adjusted for BSA	An estimation of the glomerular filtration rate adjusted for body size based on creatinine.
C67154	C98736	GFR from Cystatin C Adjusted for BSA	An estimation of the glomerular filtration rate adjusted for body size based on cystatin C.
C67154	C98738	Herpes Simplex Virus 1 IgM Antibody	A measurement of the Herpes Simplex virus 1 IgM antibodies in a biological specimen.
C67154	C98739	Herpes Simplex Virus 2 IgM Antibody	A measurement of the Herpes Simplex virus 2 IgM antibodies in a biological specimen.
C67154	C98740	Human Anti-Sheep IgE Antibody	A measurement of the human anti-sheep IgE antibodies in a biological specimen.
C67154	C98741	Human Anti-Sheep IgG Antibody	A measurement of the human anti-sheep IgG antibodies in a biological specimen.
C67154	C98742	Human Anti-Sheep IgM Antibody	A measurement of the human anti-sheep IgM antibodies in a biological specimen.
C67154	C98745	Immunoglobulin D	A measurement of the Immunoglobulin D in a biological specimen.
C67154	C98748	Inulin Clearance	A measurement of the volume of serum or plasma that would be cleared of inulin by excretion of urine for a specified unit of time (e.g. one minute).
C67154	C98749	Iothalamate Clearance	A measurement of the volume of serum or plasma that would be cleared of iothalamate by excretion of urine for a specified unit of time (e.g. one minute).
C67154	C98750	Iothalamate Clearance Adjusted for BSA	A measurement of the volume of serum or plasma that would be cleared of iothalamate by excretion of urine for a specified unit of time (e.g. one minute), adjusted for body size.
C67154	C98751	Lymphocytes/Total Cells	A relative measurement (ratio or percentage) of the lymphocytes to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98752	Megakaryoblasts	A measurement of the megakaryoblasts in a biological specimen.
C67154	C98753	Megakaryoblasts/Total Cells	A relative measurement (ratio or percentage) of the megakaryoblasts to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98754	Metamyelocytes/Total Cells	A relative measurement (ratio or percentage ) of the metamyelocytes (small, myelocytic neutrophils with an indented nucleus) to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98761	Myeloblasts/Total Cells	A relative measurement (ratio or percentage) of the myeloblasts to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98762	Natural Killer Cells	A measurement of the total natural killer cells in a biological specimen.
C67154	C98763	Neutrophils/Total Cells	A relative measurement (ratio or percentage) of the neutrophils to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98764	Normoblasts/Total Cells	A relative measurement (ratio or percentage) of the normoblasts to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98767	Amylase, Pancreatic	A measurement of the pancreatic enzyme amylase in a biological specimen.
C67154	C98773	Promyelocytes/Total Cells	A relative measurement (ratio or percentage) of the promyelocytes (immature myelocytes) to total cells in a biological specimen (for example a bone marrow specimen).
C67154	C98774	Prothrombin Activity	A measurement of the biological activity of prothrombin in a biological specimen.
C67154	C98776	Ret. Corpuscular Hemoglobin Content	A quantitative measurement of the total amount of hemoglobin in the reticulocyte population.
C67154	C98780	Amylase, Salivary	A measurement of the salivary enzyme amylase in a biological specimen.
C67154	C98792	Transferrin Saturation	A measurement of the iron bound to transferrin in a biological specimen.
C67154	C98795	Varicella Zoster Virus IgA Antibody	A measurement of the Varicella Zoster virus IgA antibodies in a biological specimen.
C67154	C98796	Varicella Zoster Virus IgG Antibody	A measurement of the Varicella Zoster virus IgG antibodies in a biological specimen.
C67154	C98797	Varicella Zoster Virus IgM Antibody	A measurement of the Varicella Zoster virus IgM antibodies in a biological specimen.
C67154	C98799	von Willebrand Factor	A measurement of the von Willebrand factor in a biological specimen.
